-7.539822368615504145e-01,-7.728317927830891110e-01,5.497787143782156605e+00,-7.945334678254429850e-01,-1.708890726190497755e+00,3.313737914977019257e-03,7.363398432922011239e+01,-9.959326106132240786e-02
-7.539822368615504145e-01,-7.476990515543707749e-01,6.283185307179583567e+00,-7.852231856753375538e-01,8.393265352451135808e-01,3.498883469784070527e-03,7.164042138257018166e+01,-3.840838335479754284e-02
-7.539822368615504145e-01,-7.194247176720626191e-01,7.068583470577038952e+00,-7.704517406825230896e-01,2.531973671944720117e+00,2.961447652901451951e-03,6.171304934190171565e+01,1.134143904895755506e-02
-6.283185307179586232e-01,-6.848671984825749348e-01,8.639379797371921299e+00,-7.178651837363928534e-01,7.272230929492652152e+00,4.370181881531366025e-03,1.152403653251395497e+02,4.444259546255389243e-02
-6.283185307179586232e-01,-6.471680866394974307e-01,9.424777960769375795e+00,-6.606093544251570027e-01,9.967211107307832663e+00,4.240538040780524216e-03,8.002126128858709819e+01,1.372141659491938059e-01
-6.283185307179586232e-01,-6.126105674500097464e-01,8.639379797371921299e+00,-6.278766280728268478e-01,9.874775423692691234e+00,3.424783245946846910e-03,6.405399230873537419e+01,1.901327167241817218e-01
-6.283185307179586232e-01,-5.749114556069321313e-01,9.424777960769404217e+00,-6.135507806581775858e-01,8.865051408170815606e+00,2.557754220003554194e-03,5.654372760838644751e+01,1.885397103423413767e-01
-5.026548245743669430e-01,-5.403539364174444470e-01,8.639379797371921299e+00,-5.405917448495712874e-01,1.191929995345875604e+01,2.508047336889444087e-03,5.938470910419682980e+01,1.689417774631185587e-01
-5.026548245743669430e-01,-5.057964172279567627e-01,8.639379797371921299e+00,-4.959924297712081098e-01,1.204124998232127552e+01,2.168196504465863886e-03,4.956090149041788351e+01,2.289665619254084850e-01
-5.026548245743669430e-01,-4.743804906920587872e-01,7.853981633974493448e+00,-4.748210614160129905e-01,1.111317679588134766e+01,2.010164112768680726e-03,5.143893159575770824e+01,2.316300231047291325e-01
-5.026548245743669430e-01,-4.461061568097506314e-01,7.068583470577038952e+00,-4.462036562115364591e-01,9.232403120651337503e+00,2.457191504637452981e-03,7.100249594214400872e+01,2.136680927266237928e-01
-3.769911184307752072e-01,-4.178318229274425311e-01,7.068583470577024741e+00,-3.890001840214072915e-01,1.116910648967647113e+01,2.602256074638753351e-03,5.420214730993381380e+01,1.771761574529472361e-01
-3.769911184307752072e-01,-3.958406743523139593e-01,5.497787143782142394e+00,-3.531539366038815575e-01,1.121938762700455960e+01,2.071781023162106317e-03,5.059581654535652717e+01,2.153079753709541688e-01
-3.769911184307752072e-01,-3.738495257771853875e-01,5.497787143782142394e+00,-3.309097176490464753e-01,9.348070448189440995e+00,2.207223077669797154e-03,6.086512882291039261e+01,2.165178735323240733e-01
-3.769911184307752072e-01,-3.549999698556466354e-01,4.712388980384687898e+00,-3.227146777476770922e-01,7.110438479551016044e+00,2.934140935998111495e-03,7.550124004674023581e+01,1.801695515467401920e-01
-3.769911184307752072e-01,-3.392920065876977032e-01,3.926990816987232957e+00,-3.236154122536327726e-01,4.822062527491645767e+00,4.342145221180072900e-03,9.252832155478040477e+01,1.365881764136596677e-01
